country,year,iso_code,population,gdp,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,electricity_demand,electricity_demand_per_capita,electricity_generation,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,greenhouse_gas_emissions,net_elec_imports,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,other_renewable_consumption,other_renewable_electricity,per_capita_electricity,primary_energy_consumption,renewables_share_energy,country_encoded
Singapore,2010.0,SGP,5077020.0,297586792174.0,539.6799926757812,95.0000228881836,0.044194009155035,17.867568969726562,0.090714007616043,0.0,0.0,0.0234757512807846,0.0,0.0,0.0,45.36000061035156,8934.375,45.36000061035156,6.74259090423584,50.03021240234375,156003.53125,2.661474086546864,-9.199617385864258,-8.445838928222656,83.3605728149414,6897.7470703125,35.02000045776367,16419.193359375,2.520738363265991,0.0,0.0,0.0,24.479999542236328,0.0,8.980626106262207,58.23602294921875,706.6988525390625,1804.2080078125,9.15999984741211,139195.59375,0.00449967966414985,0.0,0.0,0.0,1.834869384765625,1.1799999475479126,8934.375,792.0330200195312,0.2326921820640564,58
Singapore,2011.0,SGP,5182242.0,319718127421.0,538.0399780273438,-17.9487247467041,-0.0162820070981979,14.362895965576172,0.0744320005178451,0.0,0.0,0.0234757512807846,0.0,0.0,0.0,46.0,8876.466796875,46.0,4.056241035461426,32.12677001953125,159035.375,2.5777282259446284,-0.5869998931884766,-0.4893264770507812,82.87124633789062,6923.64453125,35.880001068115234,15991.388671875,2.520738363265991,0.0,0.0,0.0,24.75,0.0,4.608736038208008,32.56988525390625,739.2687377929688,1721.2626953125,8.920000076293945,142654.234375,0.00449967966414985,0.0,0.0,0.0,1.8912023305892944,1.2000000476837158,8876.466796875,824.1597900390625,0.2310206741094589,58
Singapore,2012.0,SGP,5293345.0,333899221028.0,525.5700073242188,289.0625,0.2151549905538559,54.70774841308594,0.289586991071701,0.0,0.0,0.0234757512807846,0.0,0.0,0.0,46.93999862670898,8867.73828125,46.93999862670898,0.8629171848297119,7.11181640625,157040.890625,2.4895488901859797,7.757524013519287,6.428756713867188,89.30000305175781,7475.42431640625,39.56999969482422,16870.240234375,2.520738363265991,0.0,0.0,0.0,24.670000076293945,0.0,0.0488929376006126,0.3614501953125,739.6301879882812,1152.390380859375,6.099999904632568,139728.3125,0.00449967966414985,0.0,0.0,0.0,1.9866045713424685,1.2699999809265137,8867.73828125,831.2716064453125,0.2415368258953094,58
Singapore,2013.0,SGP,5385589.0,349985256634.0,507.6099853515625,958.2329711914062,2.7749180793762207,569.0194702148438,3.064505100250244,0.0,0.0,0.0234757512807846,0.0,0.0,0.0,47.970001220703125,8907.103515625,47.970001220703125,1.426419734954834,11.857421875,156552.796875,2.409004467702386,12.152796745300291,10.852447509765623,100.15245056152344,8175.521484375,44.02999877929688,18596.37890625,2.520738363265991,0.0,0.0,0.0,24.350000381469727,0.0,-0.2710903286933899,-2.00506591796875,737.6251220703125,417.7816162109375,2.25,136962.765625,0.00449967966414985,0.0,0.0,0.0,2.2053534984588623,1.690000057220459,8907.103515625,843.1290283203125,0.2653920352458954,58
Singapore,2014.0,SGP,5457899.0,363759075569.0,506.8999938964844,47.43833160400391,1.4537501335144043,827.8378295898438,4.518255233764648,98.93917083740234,0.5400000214576721,0.0234757512807846,0.0,0.0,0.0,49.29999923706055,9032.779296875,49.29999923706055,2.0560126304626465,17.3348388671875,157654.78125,2.3654419102550794,3.737039566040039,3.74273681640625,103.89518737792967,8616.8681640625,47.02999877929688,19035.748046875,2.520738363265991,0.0,0.0,0.0,24.989999771118164,0.0,1.6247987747192385,11.98492431640625,749.6100463867188,64.12723541259766,0.3499999940395355,137344.0625,0.00449967966414985,0.0,0.0,0.0,2.317032814025879,1.3799999952316284,9032.779296875,860.4638671875,0.2773183286190033,58
Singapore,2015.0,SGP,5525343.0,374587437267.0,506.9599914550781,4.607455730438232,0.2081766128540039,855.40966796875,4.726431846618652,108.59054565429688,0.6000000238418579,0.0234757512807846,0.0,0.0,0.0,50.27999877929688,9099.8876953125,50.27999877929688,5.94503116607666,51.15484619140625,164988.625,2.4336248547533144,11.44549560546875,11.891319274902344,115.78650665283205,8667.3349609375,47.88999938964844,20955.533203125,2.520738363265991,0.0,0.0,0.0,25.489999771118164,0.0,5.172228813171387,38.77154541015625,788.381591796875,59.72480010986328,0.3300000131130218,142684.640625,0.00449967966414985,0.0,0.0,0.0,2.538393974304199,1.4600000381469729,9099.8876953125,911.6187133789062,0.2920026481151581,58
Singapore,2016.0,SGP,5577936.0,388078809982.0,506.489990234375,4.82283878326416,0.2279481887817382,888.2102661132812,4.954380035400391,111.15222930908205,0.6200000047683716,0.0234757512807846,0.0,0.0,0.0,51.59000015258789,9248.9404296875,51.59000015258789,5.405048847198486,49.2734375,172266.609375,2.4759875736969374,2.7935733795166016,3.234580993652344,119.02108764648438,8804.33203125,49.11000061035156,21337.8359375,2.520738363265991,0.0,0.0,0.0,26.1299991607666,0.0,5.801703453063965,45.73956298828125,834.1211547851562,64.54000091552734,0.3600000143051147,149539.390625,0.00449967966414985,0.0,0.0,0.0,2.504768848419189,1.409999966621399,9248.9404296875,960.8921508789062,0.2838297188282013,58
Singapore,2017.0,SGP,5604087.0,405715948493.0,507.2699890136719,110.8450698852539,5.49168586730957,1864.008544921875,10.44606590270996,121.34001922607422,0.6800000071525574,0.0234757512807846,0.0,300.12757873535156,9.988977909088135,52.27999877929688,9328.9052734375,52.27999877929688,2.622875213623047,25.2030029296875,175960.0,2.430472678242949,3.23930287361145,3.8554534912109375,122.87654113769533,8872.0966796875,49.720001220703125,21926.236328125,2.520738363265991,0.0243740081787109,1274.95361328125,38.06925201416016,26.520000457763672,0.0,1.9003323316574097,15.85107421875,849.9722290039062,66.02324676513672,0.3700000047683716,151670.0625,0.00449967966414985,0.0,1744.4410400390625,46.95478057861328,2.4214630126953125,1.3899999856948853,9328.9052734375,986.0951538085938,0.2767103016376495,58
Singapore,2018.0,SGP,5634366.0,420221993120.0,507.0799865722656,-46.8492546081543,-4.893904209136963,985.4102172851562,5.552161693572998,122.46276092529295,0.6899999976158142,0.0234757512807846,0.0,300.12757873535156,9.988977909088135,52.970001220703125,9401.2353515625,52.970001220703125,0.7587807178497314,7.4822998046875,176342.375,2.364379248464218,-0.011163767427206,-0.0137176513671875,122.86282348632812,8957.529296875,50.470001220703125,21805.970703125,2.520738363265991,0.0243740081787109,1274.95361328125,38.06925201416016,26.86000061035156,0.0,1.458701729774475,12.3985595703125,862.3707885742188,56.7943229675293,0.3199999928474426,153055.515625,0.00449967966414985,0.0,1744.4410400390625,46.95478057861328,2.38279390335083,1.350000023841858,9401.2353515625,993.5774536132812,0.2736794054508209,58
Singapore,2019.0,SGP,5669562.0,425816263950.0,506.1000061035156,-4.086577892303467,-0.2268934249877929,939.2733154296876,5.325268268585205,114.64730072021484,0.6499999761581421,0.0234757512807846,0.0,300.12757873535156,9.988977909088135,54.13999938964844,9549.23828125,54.13999938964844,-1.919333815574646,-19.070068359375,171884.0625,2.2885325354621795,2.1365230083465576,2.6249923706054688,125.4878158569336,9129.453125,51.7599983215332,22133.599609375,2.520738363265991,0.0243740081787109,1274.95361328125,38.06925201416016,27.399999618530277,0.0,-2.506631135940552,-21.616455078125,840.7543334960938,38.80370330810547,0.2199999988079071,148292.640625,0.00449967966414985,0.0,1744.4410400390625,46.95478057861328,2.3758654594421387,1.3200000524520874,9549.23828125,974.5073852539062,0.2932596802711487,58
